comarca,date,year,agro_year,p_minus_et0_daily,cum_p_minus_et0
Moianès,2021-01-13,2021,2021,-0.8759301900863647,99.59153376333416
Moianès,2021-01-14,2021,2021,-0.7263526022434235,98.86518116109073
Moianès,2021-01-15,2021,2021,-0.6751031000167131,98.19007806107402
Moianès,2021-01-16,2021,2021,-0.7535892333835364,97.43648882769048
Moianès,2021-01-17,2021,2021,-0.7808547914028168,96.65563403628767
Moianès,2021-01-18,2021,2021,-0.3347241580486298,96.32090987823904
Moianès,2021-01-19,2021,2021,-0.822450190782547,95.49845968745649
Moianès,2021-01-20,2021,2021,-0.20736625790596008,95.29109342955053
Moianès,2021-01-21,2021,2021,-0.8716821689158678,94.41941126063466
Moianès,2021-01-22,2021,2021,5.754396736621857,100.17380799725652
Moianès,2021-01-23,2021,2021,-0.782659262418747,99.39114873483777
Moianès,2021-01-24,2021,2021,-1.0635210424661636,98.3276276923716
Moianès,2021-01-25,2021,2021,1.8439360558986664,100.17156374827027
Moianès,2021-01-26,2021,2021,0.7463677823543549,100.91793153062463
Moianès,2021-01-27,2021,2021,-0.939668169245124,99.9782633613795
Moianès,2021-01-28,2021,2021,-1.1144589185714722,98.86380444280803
Moianès,2021-01-29,2021,2021,-1.1110218167304993,97.75278262607753
Moianès,2021-01-30,2021,2021,-0.34866011142730713,97.40412251465023
Moianès,2021-01-31,2021,2021,-1.0578047782182691,96.34631773643196
Moianès,2021-02-01,2021,2021,-1.1842100322246552,95.1621077042073
Moianès,2021-02-02,2021,2021,-1.365220546722412,93.79688715748489
Moianès,2021-02-03,2021,2021,-1.34035986661911,92.45652729086578
Moianès,2021-02-04,2021,2021,-0.7428128272294998,91.71371446363628
Moianès,2021-02-05,2021,2021,-1.5001032948493958,90.21361116878688
Moianès,2021-02-06,2021,2021,2.538869976997376,92.75248114578426
Moianès,2021-02-07,2021,2021,5.15053454041481,97.90301568619907
Moianès,2021-02-08,2021,2021,3.1091581881046295,101.0121738743037
Moianès,2021-02-09,2021,2021,4.442892700433731,105.45506657473743
Moianès,2021-02-10,2021,2021,-0.6058362126350403,104.84923036210239
Moianès,2021-02-11,2021,2021,-1.2905350923538208,103.55869526974857
Moianès,2021-02-12,2021,2021,6.027404099702835,109.5860993694514
Moianès,2021-02-13,2021,2021,5.373977899551392,114.9600772690028
Moianès,2021-02-14,2021,2021,6.572812139987946,121.53288940899074
Moianès,2021-02-15,2021,2021,-0.009297966957092285,121.52359144203365
Moianès,2021-02-16,2021,2021,-1.288806263357401,120.23478517867625
Moianès,2021-02-17,2021,2021,-1.3198898546397688,118.91489532403648
Moianès,2021-02-18,2021,2021,-1.4499853253364563,117.46490999870002
Moianès,2021-02-19,2021,2021,-1.6910269260406494,115.77388307265937
Moianès,2021-02-20,2021,2021,-1.565340280532837,114.20854279212654
Moianès,2021-02-21,2021,2021,1.9458129405975342,116.15435573272407
Moianès,2021-02-22,2021,2021,12.535638123750687,128.68999385647476
Moianès,2021-02-23,2021,2021,-0.7466561198234558,127.9433377366513
Moianès,2021-02-24,2021,2021,-1.5493359472602606,126.39400178939104
Moianès,2021-02-25,2021,2021,-1.354218378663063,125.03978341072798
Moianès,2021-02-26,2021,2021,-1.561140060424805,123.47864335030317
Moianès,2021-02-27,2021,2021,-0.41415828466415405,123.06448506563902
Moianès,2021-02-28,2021,2021,1.7906026244163513,124.85508769005537
Moianès,2021-03-01,2021,2021,-1.814457416534424,123.04063027352095
Moianès,2021-03-02,2021,2021,-0.7824119925498962,122.25821828097105
Moianès,2021-03-03,2021,2021,-1.4638888463377953,120.79432943463326
Moianès,2021-03-04,2021,2021,-1.3832545783370733,119.41107485629618
Moianès,2021-03-05,2021,2021,6.490852236747742,125.90192709304392
Moianès,2021-03-06,2021,2021,4.1315377950668335,130.03346488811076
Moianès,2021-03-07,2021,2021,0.0033663511276245117,130.03683123923838
Moianès,2021-03-08,2021,2021,2.922770321369171,132.95960156060755
Moianès,2021-03-09,2021,2021,1.3808215856552124,134.34042314626276
Moianès,2021-03-10,2021,2021,-2.154465427622199,132.18595771864057
Moianès,2021-03-11,2021,2021,-2.2590411901474,129.92691652849317
Moianès,2021-03-12,2021,2021,0.5583649277687073,130.48528145626187
Moianès,2021-03-13,2021,2021,-2.047924429178238,128.43735702708364
Moianès,2021-03-14,2021,2021,-1.2461376190185547,127.19121940806508
Moianès,2021-03-15,2021,2021,-2.1782737374305725,125.01294567063451
Moianès,2021-03-16,2021,2021,-2.3259626626968384,122.68698300793767
Moianès,2021-03-17,2021,2021,-2.2422915995121007,120.44469140842557
Moianès,2021-03-18,2021,2021,4.913453578948975,125.35814498737454
Moianès,2021-03-19,2021,2021,16.975375771522526,142.33352075889707
Moianès,2021-03-20,2021,2021,-2.425558300688863,139.9079624582082
Moianès,2021-03-21,2021,2021,-2.325934886932373,137.58202757127583
Moianès,2021-03-22,2021,2021,-2.583806037902832,134.998221533373
Moianès,2021-03-23,2021,2021,-2.5413727667182684,132.45684876665473
Moianès,2021-03-24,2021,2021,-2.846563220024109,129.61028554663062
Moianès,2021-03-25,2021,2021,-2.653674602508545,126.95661094412208
Moianès,2021-03-26,2021,2021,-2.537357073277235,124.41925387084484
Moianès,2021-03-27,2021,2021,-0.45933854579925537,123.95991532504559
Moianès,2021-03-28,2021,2021,-2.886968851089477,121.07294647395611
Moianès,2021-03-29,2021,2021,-3.059283971786499,118.01366250216961
Moianès,2021-03-30,2021,2021,-3.1062726974487305,114.90738980472088
Moianès,2021-03-31,2021,2021,-3.151725649833679,111.7556641548872
Moianès,2021-04-01,2021,2021,-3.3187689781188965,108.4368951767683
Moianès,2021-04-02,2021,2021,-3.2835530787706375,105.15334209799767
Moianès,2021-04-03,2021,2021,-2.170165300369263,102.9831767976284
Moianès,2021-04-04,2021,2021,0.1844937801361084,103.16767057776451
Moianès,2021-04-05,2021,2021,-3.426869511604309,99.7408010661602
Moianès,2021-04-06,2021,2021,0.26182413101196333,100.00262519717216
Moianès,2021-04-07,2021,2021,2.9173978567123413,102.9200230538845
Moianès,2021-04-08,2021,2021,-2.8373868465423584,100.08263620734215
Moianès,2021-04-09,2021,2021,-0.941912055015564,99.14072415232658
Moianès,2021-04-10,2021,2021,-1.0026837587356567,98.13804039359093
Moianès,2021-04-11,2021,2021,15.916374146938324,114.05441454052925
Moianès,2021-04-12,2021,2021,-1.1676673889160156,112.88674715161324
Moianès,2021-04-13,2021,2021,-2.303288981318474,110.58345817029476
Moianès,2021-04-14,2021,2021,-0.7706005573272705,109.81285761296749
Moianès,2021-04-15,2021,2021,0.9172353744506836,110.73009298741817
Moianès,2021-04-16,2021,2021,8.394268214702606,119.12436120212078
Moianès,2021-04-17,2021,2021,0.030452728271484375,119.15481393039227
Moianès,2021-04-18,2021,2021,-2.985170304775238,116.16964362561703
Moianès,2021-04-19,2021,2021,-2.4313048124313354,113.73833881318569
Moianès,2021-04-20,2021,2021,2.0771600008010864,115.81549881398678
Moianès,2021-04-21,2021,2021,2.7267768383026123,118.54227565228939
Moianès,2021-04-22,2021,2021,-2.176636025309563,116.36563962697983
Moianès,2021-04-23,2021,2021,-3.968955397605896,112.39668422937393
Moianès,2021-04-24,2021,2021,-3.5940293967723846,108.80265483260155
Moianès,2021-04-25,2021,2021,-1.645876407623291,107.15677842497826
Moianès,2021-04-26,2021,2021,3.290342926979065,110.44712135195732
Moianès,2021-04-27,2021,2021,-0.4673154950141907,109.97980585694313
Moianès,2021-04-28,2021,2021,1.736499428749084,111.71630528569221
Moianès,2021-04-29,2021,2021,9.887715101242064,121.60402038693428
Moianès,2021-04-30,2021,2021,9.172882914543152,130.77690330147743
Moianès,2021-05-01,2021,2021,27.98604655265808,158.7629498541355
Moianès,2021-05-02,2021,2021,3.9305208921432495,162.69347074627876
Moianès,2021-05-03,2021,2021,-2.893158972263336,159.80031177401543
Moianès,2021-05-04,2021,2021,-3.6881951838731766,156.11211659014225
Moianès,2021-05-05,2021,2021,-2.9022757411003113,153.20984084904194
Moianès,2021-05-06,2021,2021,-4.367251340299845,148.8425895087421
Moianès,2021-05-07,2021,2021,-0.894615888595581,147.9479736201465
Moianès,2021-05-08,2021,2021,-4.464251251891255,143.48372236825526
Moianès,2021-05-09,2021,2021,-2.0522202253341675,141.4315021429211
Moianès,2021-05-10,2021,2021,8.180279970169067,149.61178211309016
Moianès,2021-05-11,2021,2021,-2.288893938064575,147.32288817502558
Moianès,2021-05-12,2021,2021,-4.2372617442160845,143.0856264308095
Moianès,2021-05-13,2021,2021,-3.4822303652763367,139.60339606553316
Moianès,2021-05-14,2021,2021,-1.7799112796783447,137.82348478585482
Moianès,2021-05-15,2021,2021,-3.972298428416252,133.85118635743856
Moianès,2021-05-16,2021,2021,-4.223271697759628,129.62791465967894
Moianès,2021-05-17,2021,2021,-3.890443816781044,125.73747084289789
Moianès,2021-05-18,2021,2021,-3.218182921409607,122.51928792148829
Moianès,2021-05-19,2021,2021,0.37289905548095703,122.89218697696924
Moianès,2021-05-20,2021,2021,-2.747570276260376,120.14461670070887
Moianès,2021-05-21,2021,2021,-4.444244056940079,115.70037264376879
Moianès,2021-05-22,2021,2021,-3.4255473613739014,112.27482528239489
Moianès,2021-05-23,2021,2021,-0.8830732107162476,111.39175207167864
Moianès,2021-05-24,2021,2021,-4.247282117605209,107.14446995407343
Moianès,2021-05-25,2021,2021,-2.0203764438629155,105.12409351021051
Moianès,2021-05-26,2021,2021,-3.034419268369675,102.08967424184084
Moianès,2021-05-27,2021,2021,-4.217874765396118,97.87179947644472
Moianès,2021-05-28,2021,2021,-4.645053081214428,93.2267463952303
Moianès,2021-05-29,2021,2021,-3.945626378059387,89.2811200171709
Moianès,2021-05-30,2021,2021,3.0477662086486816,92.32888622581959
Moianès,2021-05-31,2021,2021,-4.546985626220703,87.78190059959888
Moianès,2021-06-01,2021,2021,-3.8533829748630524,83.92851762473583
Moianès,2021-06-02,2021,2021,-1.3481295108795166,82.58038811385632
Moianès,2021-06-03,2021,2021,-4.267276495695114,78.3131116181612
Moianès,2021-06-04,2021,2021,-3.036904454231262,75.27620716392994
Moianès,2021-06-05,2021,2021,1.9004250764846802,77.17663224041462
Moianès,2021-06-06,2021,2021,3.9670534133911133,81.14368565380573
Moianès,2021-06-07,2021,2021,-3.4861415028572083,77.65754415094852
Moianès,2021-06-08,2021,2021,-5.342936992645264,72.31460715830326
Moianès,2021-06-09,2021,2021,-2.7144129276275644,69.6001942306757
Moianès,2021-06-10,2021,2021,-5.105899974703789,64.49429425597191
Moianès,2021-06-11,2021,2021,-1.4471802711486816,63.04711398482322
Moianès,2021-06-12,2021,2021,-5.193169336766005,57.853944648057215
Moianès,2021-06-13,2021,2021,-5.832886934280396,52.02105771377682
Moianès,2021-06-14,2021,2021,-5.5870064198970795,46.43405129387974
Moianès,2021-06-15,2021,2021,-5.713298253715038,40.7207530401647
Moianès,2021-06-16,2021,2021,-5.382401417940855,35.33835162222385
Moianès,2021-06-17,2021,2021,8.894391417503357,44.232743039727204
Moianès,2021-06-18,2021,2021,-3.801825165748596,40.43091787397861
Moianès,2021-06-19,2021,2021,-1.532637596130371,38.89828027784824
Moianès,2021-06-20,2021,2021,-3.2908239364624023,35.607456341385834
Moianès,2021-06-21,2021,2021,-4.843279033899307,30.764177307486527
Moianès,2021-06-22,2021,2021,-4.627288781106472,26.136888526380055
Moianès,2021-06-23,2021,2021,3.937443733215332,30.074332259595387
Moianès,2021-06-24,2021,2021,-4.032588079571724,26.041744180023663
Moianès,2021-06-25,2021,2021,-5.186965376138687,20.854778803884976
Moianès,2021-06-26,2021,2021,-4.989603739231825,15.865175064653151
Moianès,2021-06-27,2021,2021,-5.458104610443115,10.407070454210036
Moianès,2021-06-28,2021,2021,-4.448812872171402,5.958257582038634
Moianès,2021-06-29,2021,2021,-3.6347135305404663,2.3235440514981676
Moianès,2021-06-30,2021,2021,-2.4044748544692998,-0.0809308029711322
Moianès,2021-07-01,2021,2021,-4.815601237118244,-4.896532040089376
Moianès,2021-07-02,2021,2021,-5.894462823867798,-10.790994863957174
Moianès,2021-07-03,2021,2021,-5.153710901737213,-15.944705765694387
Moianès,2021-07-04,2021,2021,-4.524361252784729,-20.469067018479116
Moianès,2021-07-05,2021,2021,-5.77105513215065,-26.240122150629766
Moianès,2021-07-06,2021,2021,-3.554913640022278,-29.795035790652044
Moianès,2021-07-07,2021,2021,-4.271422445774078,-34.06645823642612
Moianès,2021-07-08,2021,2021,-2.1722047328948975,-36.23866296932102
Moianès,2021-07-09,2021,2021,-4.759583950042725,-40.998246919363744
Moianès,2021-07-10,2021,2021,-5.993361234664917,-46.99160815402866
Moianès,2021-07-11,2021,2021,-5.911083698272705,-52.902691852301366
Moianès,2021-07-12,2021,2021,-3.9204134941101074,-56.823105346411474
Moianès,2021-07-13,2021,2021,-4.784858614206314,-61.60796396061779
Moianès,2021-07-14,2021,2021,-3.6034185886383057,-65.21138254925609
Moianès,2021-07-15,2021,2021,-3.7243558764457703,-68.93573842570186
Moianès,2021-07-16,2021,2021,-5.059382572770119,-73.99512099847198
Moianès,2021-07-17,2021,2021,-5.414580088108778,-79.40970108658075
Moianès,2021-07-18,2021,2021,-5.629344921559095,-85.03904600813985
Moianès,2021-07-19,2021,2021,-6.043478012084961,-91.08252402022481
Moianès,2021-07-20,2021,2021,-5.587666638195515,-96.67019065842032
Moianès,2021-07-21,2021,2021,-5.695433408021927,-102.36562406644225
Moianès,2021-07-22,2021,2021,-6.730168581008911,-109.09579264745116
Moianès,2021-07-23,2021,2021,-6.813561201095581,-115.90935384854674
Moianès,2021-07-24,2021,2021,-6.271233923733234,-122.18058777227998
Moianès,2021-07-25,2021,2021,-3.8284695148468018,-126.00905728712678
Moianès,2021-07-26,2021,2021,-1.237074851989746,-127.24613213911653
Moianès,2021-07-27,2021,2021,-5.278082847595215,-132.52421498671174
Moianès,2021-07-28,2021,2021,-4.447400711476803,-136.97161569818854
Moianès,2021-07-29,2021,2021,-5.4411046504974365,-142.41272034868598
Moianès,2021-07-30,2021,2021,-2.3809828758239746,-144.79370322450995
Moianès,2021-07-31,2021,2021,9.572443366050722,-135.22125985845923
Moianès,2021-08-01,2021,2021,-0.5915133953094482,-135.81277325376868
Moianès,2021-08-02,2021,2021,-2.9594517946243286,-138.772225048393
Moianès,2021-08-03,2021,2021,-2.621222972869873,-141.39344802126288
Moianès,2021-08-04,2021,2021,-2.4347153902053833,-143.82816341146827
Moianès,2021-08-05,2021,2021,-3.9116241931915283,-147.7397876046598
Moianès,2021-08-06,2021,2021,-3.083840250968933,-150.82362785562873
Moianès,2021-08-07,2021,2021,-4.257864713668823,-155.08149256929755
Moianès,2021-08-08,2021,2021,-4.229987561702728,-159.31148013100028
Moianès,2021-08-09,2021,2021,-4.9808509349823,-164.29233106598258
Moianès,2021-08-10,2021,2021,-4.104520693421364,-168.39685175940394
Moianès,2021-08-11,2021,2021,-5.427125921472907,-173.82397768087685
Moianès,2021-08-12,2021,2021,-6.461822710931302,-180.28580039180815
Moianès,2021-08-13,2021,2021,-6.015751600265503,-186.30155199207366
Moianès,2021-08-14,2021,2021,-6.368227243423462,-192.66977923549712
Moianès,2021-08-15,2021,2021,-5.13182270526886,-197.80160194076598
Moianès,2021-08-16,2021,2021,-5.42938357591629,-203.23098551668227
Moianès,2021-08-17,2021,2021,-4.1800713539123535,-207.41105687059462
Moianès,2021-08-18,2021,2021,-4.259718716144562,-211.67077558673918
Moianès,2021-08-19,2021,2021,-0.12813723087310835,-211.7989128176123
Moianès,2021-08-20,2021,2021,-0.8182295560836788,-212.61714237369597
Moianès,2021-08-21,2021,2021,-4.773857831954956,-217.39100020565093
Moianès,2021-08-22,2021,2021,-4.556522350758314,-221.94752255640924
Moianès,2021-08-23,2021,2021,-3.054676771163941,-225.00219932757318
Moianès,2021-08-24,2021,2021,7.45885157585144,-217.54334775172174
Moianès,2021-08-25,2021,2021,-1.5711369514465332,-219.11448470316827
Moianès,2021-08-26,2021,2021,-4.103100948035717,-223.217585651204
Moianès,2021-08-27,2021,2021,-4.51974493265152,-227.7373305838555
Moianès,2021-08-28,2021,2021,-0.8499114513397217,-228.58724203519523
Moianès,2021-08-29,2021,2021,5.165603518486023,-223.4216385167092
Moianès,2021-08-30,2021,2021,9.17770791053772,-214.2439306061715
Moianès,2021-08-31,2021,2021,2.9818286895751953,-211.2621019165963
Moianès,2021-09-01,2021,2021,-2.259266614913941,-213.52136853151023
Moianès,2021-09-02,2021,2021,-1.2609856128692631,-214.7823541443795
Moianès,2021-09-03,2021,2021,2.0839680433273315,-212.69838610105217
Moianès,2021-09-04,2021,2021,1.4478535652160645,-211.2505325358361
Moianès,2021-09-05,2021,2021,-3.8156554140150547,-215.06618794985116
Moianès,2021-09-06,2021,2021,6.087433457374571,-208.97875449247658
Moianès,2021-09-07,2021,2021,-2.8384867608547206,-211.8172412533313
Moianès,2021-09-08,2021,2021,-3.381136104464531,-215.19837735779583
Moianès,2021-09-09,2021,2021,-2.624622792005539,-217.82300014980137
Moianès,2021-09-10,2021,2021,9.94046950340271,-207.88253064639866
Moianès,2021-09-11,2021,2021,-1.2537862062454224,-209.1363168526441
Moianès,2021-09-12,2021,2021,1.0789358615875249,-208.05738099105656
Moianès,2021-09-13,2021,2021,-1.4944169521331787,-209.55179794318974
Moianès,2021-09-14,2021,2021,0.047087788581848145,-209.5047101546079
Moianès,2021-09-15,2021,2021,-2.636769950389862,-212.14148010499775
Moianès,2021-09-16,2021,2021,7.2231942415237445,-204.918285863474
Moianès,2021-09-17,2021,2021,-3.1753927916288376,-208.09367865510285
Moianès,2021-09-18,2021,2021,13.398260712623596,-194.69541794247925
Moianès,2021-09-19,2021,2021,-2.8019503355026245,-197.49736827798188
Moianès,2021-09-20,2021,2021,2.613570809364319,-194.88379746861756
Moianès,2021-09-21,2021,2021,0.9059711694717407,-193.97782629914582
Moianès,2021-09-22,2021,2021,-3.0160129070281982,-196.99383920617402
Moianès,2021-09-23,2021,2021,-1.6758288741111755,-198.6696680802852
Moianès,2021-09-24,2021,2021,-2.6054234504699707,-201.27509153075516
Moianès,2021-09-25,2021,2021,-1.6157445907592773,-202.89083612151444
Moianès,2021-09-26,2021,2021,-1.158278465270996,-204.04911458678544
Moianès,2021-09-27,2021,2021,-3.038885198533535,-207.08799978531897
Moianès,2021-09-28,2021,2021,-1.9883760213851929,-209.07637580670416
Moianès,2021-09-29,2021,2021,-0.38964396715164207,-209.4660197738558
Moianès,2021-09-30,2021,2021,-1.6738362312316895,-211.1398560050875
Moianès,2021-10-01,2021,2022,-1.9816381633281708,-1.9816381633281708
Moianès,2021-10-02,2021,2022,-1.0558762550354004,-3.037514418363571
Moianès,2021-10-03,2021,2022,22.344040989875793,19.306526571512222
Moianès,2021-10-04,2021,2022,28.463528156280518,47.77005472779274
Moianès,2021-10-05,2021,2022,-1.9860610291361809,45.78399369865656
Moianès,2021-10-06,2021,2022,2.6438838243484497,48.42787752300501
Moianès,2021-10-07,2021,2022,-1.604621171951294,46.823256351053715
Moianès,2021-10-08,2021,2022,-1.2858379483222961,45.53741840273142
Moianès,2021-10-09,2021,2022,2.3929219245910645,47.93034032732248
Moianès,2021-10-10,2021,2022,3.2345715165138245,51.16491184383631
Moianès,2021-10-11,2021,2022,-2.115580372512341,49.04933147132397
Moianès,2021-10-12,2021,2022,-2.0455284118652344,47.00380305945873
Moianès,2021-10-13,2021,2022,0.011148631572723389,47.014951691031456
Moianès,2021-10-14,2021,2022,-1.1594597101211546,45.8554919809103
Moianès,2021-10-15,2021,2022,-1.5657159611582756,44.289776019752026
Moianès,2021-10-16,2021,2022,-0.7702180147171019,43.519558005034924
Moianès,2021-10-17,2021,2022,-1.5128421820700169,42.00671582296491
Moianès,2021-10-18,2021,2022,-1.5064013823866844,40.50031444057822
Moianès,2021-10-19,2021,2022,-1.1651164293289182,39.335198011249304
Moianès,2021-10-20,2021,2022,0.34291172027587913,39.67810973152518
Moianès,2021-10-21,2021,2022,6.355959594249725,46.03406932577491
Moianès,2021-10-22,2021,2022,0.7001774311065674,46.734246756881475
Moianès,2021-10-23,2021,2022,-1.752341330051422,44.98190542683005
Moianès,2021-10-24,2021,2022,-1.659993290901184,43.32191213592887
Moianès,2021-10-25,2021,2022,-1.6076542735099792,41.71425786241889
Moianès,2021-10-26,2021,2022,-1.965807378292084,39.748450484126806
Moianès,2021-10-27,2021,2022,-1.5532594919204712,38.195190992206335
Moianès,2021-10-28,2021,2022,-1.2418443858623505,36.953346606343985
Moianès,2021-10-29,2021,2022,2.0177562832832336,38.97110288962722
Moianès,2021-10-30,2021,2022,12.32474887371063,51.29585176333785
Moianès,2021-10-31,2021,2022,1.730129361152649,53.0259811244905
Moianès,2021-11-01,2021,2022,1.0987274050712585,54.12470852956176
Moianès,2021-11-02,2021,2022,-1.5128409266471865,52.61186760291457
Moianès,2021-11-03,2021,2022,4.347120851278305,56.95898845419288
Moianès,2021-11-04,2021,2022,-0.3070693016052246,56.65191915258765
Moianès,2021-11-05,2021,2022,-0.7374305129051208,55.91448863968253
Moianès,2021-11-06,2021,2022,-1.9588173627853396,53.95567127689719
Moianès,2021-11-07,2021,2022,-1.889478325843811,52.06619295105338
Moianès,2021-11-08,2021,2022,-1.5502659995108843,50.5159269515425
Moianès,2021-11-09,2021,2022,-1.0474818348884583,49.46844511665404
Moianès,2021-11-10,2021,2022,6.547161489725113,56.01560660637915
Moianès,2021-11-11,2021,2022,2.8741056323051453,58.8897122386843
Moianès,2021-11-12,2021,2022,2.1493995785713196,61.039111817255616
Moianès,2021-11-13,2021,2022,-1.1091692857444286,59.92994253151119
Moianès,2021-11-14,2021,2022,8.783717662096024,68.71366019360721
Moianès,2021-11-15,2021,2022,2.2718039453029633,70.98546413891017
Moianès,2021-11-16,2021,2022,0.6972537934780121,71.68271793238819
Moianès,2021-11-17,2021,2022,-0.7595135495066643,70.92320438288152
Moianès,2021-11-18,2021,2022,-0.7187052220106125,70.20449916087091
Moianès,2021-11-19,2021,2022,-0.8063189387321472,69.39818022213876
Moianès,2021-11-20,2021,2022,-0.7635915577411652,68.6345886643976
Moianès,2021-11-21,2021,2022,-0.6300276592373849,68.00456100516021
Moianès,2021-11-22,2021,2022,1.8204849064350128,69.82504591159523
Moianès,2021-11-23,2021,2022,30.252622634172436,100.07766854576766
Moianès,2021-11-24,2021,2022,12.185963600873945,112.2636321466416
Moianès,2021-11-25,2021,2022,0.5455019176006317,112.80913406424223
Moianès,2021-11-26,2021,2022,-0.6020235270261765,112.20711053721605
Moianès,2021-11-27,2021,2022,-0.8635089248418808,111.34360161237417
Moianès,2021-11-28,2021,2022,-0.6419390141963959,110.70166259817778
Moianès,2021-11-29,2021,2022,-0.6690207049250603,110.03264189325272
Moianès,2021-11-30,2021,2022,-0.5899463798850776,109.44269551336764
Moianès,2021-12-01,2021,2022,0.43393248319625866,109.8766279965639
Moianès,2021-12-02,2021,2022,-0.7035520225763321,109.17307597398757
Moianès,2021-12-03,2021,2022,-0.6636110246181488,108.50946494936942
Moianès,2021-12-04,2021,2022,-0.6384392827749252,107.87102566659449
Moianès,2021-12-05,2021,2022,-1.0787817873060703,106.79224387928842
Moianès,2021-12-06,2021,2022,-0.8576182425022125,105.93462563678621
Moianès,2021-12-07,2021,2022,-0.24454912543296814,105.69007651135324
Moianès,2021-12-08,2021,2022,-1.1081658825278282,104.58191062882541
Moianès,2021-12-09,2021,2022,1.761030644178391,106.3429412730038
Moianès,2021-12-10,2021,2022,4.058586895465851,110.40152816846965
Moianès,2021-12-11,2021,2022,2.505016654729843,112.9065448231995
Moianès,2021-12-12,2021,2022,-0.48302602767944347,112.42351879552005
Moianès,2021-12-13,2021,2022,-0.7127709984779358,111.71074779704212
Moianès,2021-12-14,2021,2022,-0.7340751588344574,110.97667263820766
Moianès,2021-12-15,2021,2022,-0.6563229560852051,110.32034968212245
Moianès,2021-12-16,2021,2022,-0.553431898355484,109.76691778376697
Moianès,2021-12-17,2021,2022,-0.6715169548988342,109.09540082886814
Moianès,2021-12-18,2021,2022,-0.6077838838100433,108.4876169450581
Moianès,2021-12-19,2021,2022,-0.5621315240859985,107.9254854209721
Moianès,2021-12-20,2021,2022,-0.6390849351882935,107.2864004857838
Moianès,2021-12-21,2021,2022,-0.4477852582931518,106.83861522749065
Moianès,2021-12-22,2021,2022,-0.26754818856716156,106.57106703892349
Moianès,2021-12-23,2021,2022,-0.3739730268716812,106.1970940120518
Moianès,2021-12-24,2021,2022,1.8570662587881088,108.05416027083992
Moianès,2021-12-25,2021,2022,-0.6110578887164594,107.44310238212346
Moianès,2021-12-26,2021,2022,-0.680503249168396,106.76259913295506
Moianès,2021-12-27,2021,2022,-0.877997985109687,105.88460114784537
Moianès,2021-12-28,2021,2022,-0.48344853520393377,105.40115261264144
Moianès,2021-12-29,2021,2022,-0.9354565739631652,104.46569603867827
Moianès,2021-12-30,2021,2022,-0.9689925909042358,103.49670344777404
Moianès,2021-12-31,2021,2022,-0.9380833804607392,102.5586200673133
Moianès,2022-01-01,2022,2022,-0.9691510498523712,101.58946901746093
Moianès,2022-01-02,2022,2022,-0.7216641008853912,100.86780491657554
Moianès,2022-01-03,2022,2022,-0.7106087803840637,100.15719613619147
Moianès,2022-01-04,2022,2022,0.269176483154297,100.42637261934577
Moianès,2022-01-05,2022,2022,3.9418909549713135,104.36826357431708
Moianès,2022-01-06,2022,2022,-0.911032646894455,103.45723092742263
Moianès,2022-01-07,2022,2022,-0.6710423529148102,102.78618857450782
Moianès,2022-01-08,2022,2022,-0.9002900421619415,101.88589853234588
Moianès,2022-01-09,2022,2022,2.835044503211975,104.72094303555785
Moianès,2022-01-10,2022,2022,15.750747472047806,120.47169050760566
Moianès,2022-01-11,2022,2022,0.611461728811264,121.08315223641692
Moianès,2022-01-12,2022,2022,0.37708520889282227,121.46023744530974
Moianès,2022-01-13,2022,2022,-0.8197556436061859,120.64048180170356
Moianès,2022-01-14,2022,2022,-0.8139271140098572,119.8265546876937
Moianès,2022-01-15,2022,2022,-0.9165688455104828,118.90998584218322
Moianès,2022-01-16,2022,2022,-0.9481486082077026,117.96183723397552
Moianès,2022-01-17,2022,2022,-0.8895308077335358,117.07230642624198
Moianès,2022-01-18,2022,2022,-0.7498479783535004,116.32245844788848
Moianès,2022-01-19,2022,2022,-0.6087511479854584,115.71370729990302
Moianès,2022-01-20,2022,2022,-0.7059913482517005,115.00771595165132
Moianès,2022-01-21,2022,2022,0.3384403586387634,115.34615631029008
Moianès,2022-01-22,2022,2022,-0.6455903556197883,114.7005659546703
Moianès,2022-01-23,2022,2022,-0.7646688520908356,113.93589710257946
Moianès,2022-01-24,2022,2022,-0.8108154535293579,113.1250816490501
Moianès,2022-01-25,2022,2022,-0.9027620553970336,112.22231959365307
Moianès,2022-01-26,2022,2022,-1.1834247708320618,111.038894822821
Moianès,2022-01-27,2022,2022,-1.0690900683403015,109.9698047544807
Moianès,2022-01-28,2022,2022,-1.2350717782974243,108.73473297618328
Moianès,2022-01-29,2022,2022,-1.2759824991226196,107.45875047706066
Moianès,2022-01-30,2022,2022,-1.2411381006240845,106.21761237643658
Moianès,2022-01-31,2022,2022,-1.2049705982208252,105.01264177821575
Moianès,2022-02-01,2022,2022,-1.3610992152243853,103.65154256299137
Moianès,2022-02-02,2022,2022,-1.6362375020980835,102.01530506089328
Moianès,2022-02-03,2022,2022,-1.3384005427360537,100.67690451815723
Moianès,2022-02-04,2022,2022,-1.018622737377882,99.65828178077935
Moianès,2022-02-05,2022,2022,0.9045999348163605,100.56288171559571
Moianès,2022-02-06,2022,2022,-0.9076804816722873,99.65520123392342
Moianès,2022-02-07,2022,2022,-1.4563907384872437,98.19881049543618
Moianès,2022-02-08,2022,2022,-1.0021956469863653,97.19661484844981
